1
25,25,25
7,7,7
7,7,8
7,7,9
7,7,10
7,7,11
7,7,12
7,7,13
7,7,14
7,7,15
7,7,16
7,7,17
7,7,18
7,7,19
7,7,20
7,7,21
22,22,23
18.18.21
3,4,21
9,9,9
23,17,8
17,17,12
24,24,24
15,7,11
9,4,2
3,24,20
24,1,11
13,13,15
14,21,23
24,11,9
6,6,14
4687
0,0,0
0,0,5
0,0,7
0,0,12
0,0,13
0,0,18
0,1,1
0,1,3
0,1,4
0,1,6
0,1,10
0,1,12
0,1,13
0,1,20
0,1,23
0,2,9
0,2,11
0,2,12
0,2,19
0,2,21
0,2,23
0,2,24
0,3,1
0,3,2
0,3,5
0,3,7
0,3,12
0,3,13
0,3,21
0,3,22
0,3,23
0,4,1
0,4,4
0,4,6
0,4,7
0,4,10
0,4,15
0,4,22
0,4,23
0,4,24
0,5,1
0,5,2
0,5,3
0,5,9
0,5,16
0,5,17
0,5,20
0,5,22
0,6,2
0,6,3
0,6,5
0,6,9
0,7,0
0,7,4
0,7,5
0,7,7
0,7,8
0,7,9
0,7,16
0,7,19
0,7,20
0,7,21
0,8,1
0,8,5
0,8,8
0,8,12
0,8,16
0,8,19
0,9,1
0,9,4
0,9,7
0,9,11
0,9,20
0,10,5
0,10,6
0,10,13
0,10,15
0,10,22
0,11,10
0,11,12
0,11,15
0,11,16
0,11,17
0,11,20
0,11,21
0,12,6
0,12,7
0,12,8
0,12,14
0,12,20
0,12,22
0,13,4
0,13,5
0,13,15
0,13,16
0,13,18
0,13,19
0,13,20
0,13,22
0,14,1
0,14,2
0,14,4
0,14,6
0,14,10
0,14,12
0,14,16
0,14,17
0,14,18
0,14,21
0,14,22
0,14,23
0,15,1
0,15,4
0,15,6
0,15,9
0,15,11
0,15,12
0,15,13
0,16,2
0,16,10
0,16,13
0,16,19
0,16,22
0,17,0
0,17,2
0,17,7
0,17,8
0,17,13
0,17,14
0,17,22
0,17,24
0,18,0
0,18,10
0,18,11
0,19,0
0,19,3
0,19,5
0,19,6
0,19,8
0,19,17
0,19,18
0,19,19
0,20,5
0,20,12
0,20,15
0,20,24
0,21,3
0,21,4
0,21,9
0,21,12
0,21,16
0,21,18
0,21,20
0,22,2
0,22,9
0,22,12
0,22,20
0,22,22
0,22,23
0,23,4
0,23,5
0,23,12
0,23,13
0,23,16
0,23,18
0,23,23
0,24,2
0,24,3
0,24,8
0,24,9
0,24,13
0,24,17
0,24,18
0,24,22
0,24,24
1,0,0
1,0,2
1,0,5
1,0,8
1,0,9
1,0,14
1,0,15
1,0,22
1,0,23
1,1,1
1,1,5
1,1,12
1,1,13
1,1,15
1,1,18
1,1,20
1,1,23
1,1,24
1,2,1
1,2,8
1,2,9
1,2,11
1,2,21
1,2,22
1,3,1
1,3,3
1,3,4
1,3,11
1,3,15
1,3,19
1,3,21
1,3,22
1,4,3
1,4,6
1,4,9
1,4,11
1,4,17
1,4,19
1,4,24
1,5,0
1,5,3
1,5,6
1,5,7
1,5,8
1,5,18
1,5,20
1,5,22
1,6,1
1,6,3
1,6,8
1,6,9
1,6,11
1,6,15
1,6,19
1,6,20
1,6,21
1,7,0
1,7,2
1,7,5
1,7,7
1,7,8
1,7,11
1,7,14
1,7,16
1,7,18
1,7,21
1,7,24
1,8,4
1,8,5
1,8,6
1,8,10
1,8,14
1,8,16
1,8,17
1,9,3
1,9,7
1,9,8
1,9,9
1,9,11
1,9,12
1,9,13
1,9,18
1,9,22
1,10,2
1,10,7
1,10,9
1,10,15
1,10,20
1,10,24
1,11,0
1,11,7
1,11,8
1,11,11
1,11,22
1,11,23
1,12,0
1,12,1
1,12,4
1,12,5
1,12,8
1,12,13
1,12,14
1,12,18
1,12,20
1,12,21
1,12,22
1,12,23
1,13,0
1,13,3
1,13,6
1,13,16
1,13,21
1,14,0
1,14,1
1,14,4
1,14,5
1,14,6
1,14,8
1,14,10
1,14,16
1,14,24
1,15,8
1,15,12
1,15,14
1,15,15
1,15,20
1,15,24
1,16,10
1,16,11
1,16,15
1,16,16
1,16,17
1,16,18
1,17,8
1,17,10
1,17,12
1,17,18
1,17,19
1,17,22
1,18,0
1,18,1
1,18,3
1,18,14
1,18,15
1,18,19
1,18,24
1,19,1
1,19,3
1,19,8
1,19,9
1,19,12
1,19,14
1,19,15
1,19,17
1,19,18
1,19,20
1,20,3
1,20,5
1,20,11
1,20,16
1,20,19
1,20,20
1,20,21
1,20,22
1,21,3
1,21,5
1,21,7
1,21,9
1,21,10
1,21,13
1,21,16
1,21,18
1,21,23
1,21,24
1,22,0
1,22,1
1,22,7
1,22,8
1,22,10
1,22,15
1,22,18
1,22,19
1,22,20
1,23,0
1,23,2
1,23,4
1,23,5
1,23,6
1,23,8
1,23,9
1,23,10
1,23,11
1,23,13
1,23,19
1,23,20
1,23,24
1,24,1
1,24,2
1,24,3
1,24,4
1,24,6
1,24,14
1,24,18
2,0,0
2,0,1
2,0,6
2,0,7
2,0,8
2,0,12
2,0,14
2,0,19
2,0,21
2,1,2
2,1,4
2,1,8
2,1,21
2,2,7
2,2,10
2,2,12
2,2,17
2,2,24
2,3,2
2,3,6
2,3,16
2,3,17
2,3,18
2,3,19
2,4,5
2,4,8
2,4,9
2,4,10
2,4,15
2,4,21
2,4,22
2,5,2
2,5,7
2,5,13
2,5,14
2,5,19
2,6,8
2,6,14
2,6,15
2,6,17
2,7,2
2,7,3
2,7,8
2,7,11
2,7,13
2,7,21
2,7,22
2,8,0
2,8,2
2,8,3
2,8,5
2,8,9
2,8,11
2,8,16
2,8,18
2,8,21
2,8,23
2,8,24
2,9,0
2,9,2
2,9,7
2,9,13
2,9,15
2,9,24
2,10,0
2,10,4
2,10,6
2,10,9
2,10,10
2,10,11
2,10,13
2,10,21
2,10,22
2,11,3
2,11,11
2,11,17
2,11,18
2,11,20
2,12,1
2,12,3
2,12,8
2,12,9
2,12,10
2,13,0
2,13,6
2,13,16
2,13,17
2,13,18
2,13,19
2,13,20
2,14,3
2,14,4
2,14,5
2,14,6
2,14,13
2,14,14
2,14,19
2,14,20
2,14,22
2,15,0
2,15,4
2,15,5
2,15,7
2,15,8
2,15,12
2,15,13
2,15,17
2,15,19
2,15,21
2,16,1
2,16,3
2,16,5
2,16,13
2,16,15
2,16,17
2,16,19
2,17,5
2,17,6
2,17,7
2,17,9
2,17,12
2,17,18
2,17,19
2,18,3
2,18,6
2,18,12
2,18,16
2,18,18
2,18,20
2,18,21
2,18,23
2,18,24
2,19,10
2,19,11
2,19,13
2,19,17
2,19,23
2,19,24
2,20,3
2,20,6
2,20,7
2,20,9
2,20,12
2,20,14
2,21,0
2,21,1
2,21,6
2,21,9
2,21,11
2,21,13
2,21,15
2,21,17
2,21,19
2,21,20
2,21,22
2,22,1
2,22,3
2,22,6
2,22,7
2,22,13
2,22,22
2,23,10
2,23,11
2,23,13
2,24,1
2,24,2
2,24,5
2,24,9
2,24,11
2,24,16
2,24,17
2,24,19
2,24,24
3,0,3
3,0,4
3,0,7
3,0,10
3,0,11
3,0,12
3,0,14
3,0,16
3,0,18
3,0,20
3,0,21
3,0,23
3,1,3
3,1,9
3,1,11
3,1,12
3,1,14
3,1,16
3,1,17
3,1,21
3,1,22
3,2,8
3,2,10
3,3,4
3,3,14
3,3,15
3,3,16
3,3,17
3,3,18
3,3,19
3,3,21
3,3,22
3,3,23
3,3,24
3,4,1
3,4,4
3,4,7
3,4,9
3,4,11
3,4,13
3,4,14
3,4,17
3,4,18
3,4,19
3,5,3
3,5,4
3,5,13
3,5,17
3,5,18
3,5,21
3,5,22
3,5,24
3,6,3
3,6,10
3,6,12
3,6,16
3,6,19
3,6,20
3,6,22
3,7,4
3,7,10
3,7,11
3,7,12
3,7,13
3,7,14
3,7,16
3,7,21
3,7,24
3,8,0
3,8,2
3,8,7
3,8,8
3,8,9
3,8,10
3,8,12
3,8,16
3,8,17
3,8,20
3,8,21
3,8,22
3,8,23
3,8,24
3,9,5
3,9,7
3,9,13
3,10,0
3,10,3
3,10,13
3,10,15
3,10,19
3,10,21
3,10,22
3,10,23
3,11,4
3,11,8
3,11,9
3,11,16
3,11,18
3,11,19
3,11,22
3,11,23
3,12,3
3,12,4
3,12,5
3,12,6
3,12,10
3,12,11
3,12,12
3,12,17
3,13,11
3,13,13
3,13,15
3,14,1
3,14,2
3,14,4
3,14,8
3,14,13
3,14,14
3,14,18
3,14,21
3,15,1
3,15,4
3,15,8
3,15,9
3,15,14
3,15,16
3,15,17
3,15,23
3,15,24
3,16,2
3,16,9
3,16,14
3,16,17
3,17,0
3,17,1
3,17,3
3,17,6
3,17,8
3,17,9
3,17,13
3,17,14
3,17,16
3,17,17
3,17,19
3,17,20
3,17,23
3,18,1
3,18,4
3,18,5
3,18,11
3,18,12
3,18,13
3,18,17
3,18,18
3,18,20
3,18,24
3,19,7
3,19,8
3,19,9
3,19,12
3,19,16
3,19,17
3,19,18
3,19,24
3,20,5
3,20,6
3,20,7
3,20,11
3,20,14
3,20,15
3,21,2
3,21,6
3,21,8
3,21,10
3,21,15
3,21,21
3,21,24
3,22,0
3,22,8
3,22,12
3,22,13
3,22,23
3,23,2
3,23,7
3,23,10
3,23,12
3,23,14
3,23,17
3,23,18
3,23,20
3,23,21
3,24,5
3,24,9
3,24,10
3,24,11
3,24,12
3,24,17
3,24,23
4,0,0
4,0,3
4,0,7
4,0,9
4,0,10
4,0,14
4,0,19
4,0,20
4,0,21
4,1,0
4,1,7
4,1,9
4,1,12
4,1,19
4,1,21
4,1,22
4,2,0
4,2,2
4,2,4
4,2,7
4,2,8
4,2,13
4,2,16
4,2,18
4,2,19
4,2,20
4,2,22
4,2,24
4,3,0
4,3,8
4,3,13
4,3,15
4,4,1
4,4,2
4,4,3
4,4,8
4,4,11
4,4,12
4,4,18
4,4,21
4,4,24
4,5,6
4,5,12
4,5,17
4,5,22
4,5,24
4,6,0
4,6,4
4,6,14
4,6,18
4,6,21
4,6,23
4,7,1
4,7,6
4,7,7
4,7,9
4,7,12
4,7,14
4,7,16
4,7,22
4,8,2
4,8,4
4,8,5
4,8,9
4,8,13
4,8,16
4,8,17
4,8,21
4,9,8
4,9,9
4,9,10
4,9,13
4,9,14
4,9,17
4,9,23
4,9,24
4,10,0
4,10,10
4,10,12
4,10,23
4,10,24
4,11,0
4,11,1
4,11,2
4,11,6
4,11,13
4,11,19
4,11,20
4,11,21
4,12,2
4,12,11
4,12,13
4,12,15
4,12,17
4,12,19
4,12,20
4,12,24
4,13,2
4,13,6
4,13,11
4,13,12
4,13,14
4,13,15
4,13,17
4,13,18
4,14,0
4,14,3
4,14,4
4,14,5
4,14,8
4,14,11
4,14,12
4,14,23
4,15,6
4,15,10
4,15,14
4,15,16
4,15,17
4,15,19
4,15,20
4,15,23
4,16,0
4,16,1
4,16,5
4,16,7
4,16,13
4,16,14
