2
40,40,40
31,16,11
31,16,12
31,16,13
31,16,14
31,16,15
31,16,16
31,16,17
31,16,18
31,16,19
31,16,20
31,16,21
31,16,22
31,16,23
31,16,24
31,16,25
7,32,24
18,20,3
17,18,22
5,38,1
37,6,22
3,1,2
37,13,10
25,39,15
2,14,35
2,7,20
24,24,23
29,14,24
21,20,33
27,8,21
25,33,24
19200
0,0,2
0,0,3
0,0,7
0,0,10
0,0,22
0,0,23
0,0,24
0,0,29
0,0,34
0,0,36
0,0,38
0,0,39
0,1,0
0,1,2
0,1,5
0,1,13
0,1,21
0,1,23
0,1,26
0,1,27
0,1,28
0,1,34
0,1,37
0,1,38
0,2,1
0,2,3
0,2,6
0,2,8
0,2,10
0,2,12
0,2,18
0,2,20
0,2,21
0,2,23
0,2,26
0,3,3
0,3,5
0,3,7
0,3,9
0,3,11
0,3,12
0,3,21
0,3,29
0,3,31
0,3,34
0,3,36
0,4,0
0,4,3
0,4,5
0,4,6
0,4,8
0,4,9
0,4,15
0,4,21
0,4,23
0,4,24
0,4,33
0,4,35
0,4,38
0,4,39
0,5,0
0,5,5
0,5,6
0,5,8
0,5,9
0,5,12
0,5,14
0,5,17
0,5,18
0,5,21
0,5,22
0,5,23
0,5,27
0,5,31
0,5,33
0,5,35
0,5,39
0,6,0
0,6,4
0,6,6
0,6,9
0,6,11
0,6,19
0,6,20
0,6,34
0,7,2
0,7,10
0,7,15
0,7,18
0,7,22
0,7,25
0,7,29
0,7,30
0,7,32
0,7,35
0,8,2
0,8,4
0,8,8
0,8,9
0,8,14
0,8,15
0,8,20
0,8,22
0,8,27
0,8,31
0,8,33
0,8,34
0,9,7
0,9,8
0,9,12
0,9,14
0,9,20
0,9,22
0,9,26
0,9,27
0,9,32
0,9,36
0,9,38
0,10,2
0,10,7
0,10,10
0,10,11
0,10,12
0,10,14
0,10,15
0,10,17
0,10,19
0,10,20
0,10,21
0,10,24
0,10,28
0,10,32
0,11,0
0,11,4
0,11,7
0,11,12
0,11,13
0,11,14
0,11,15
0,11,17
0,11,23
0,11,26
0,11,33
0,11,35
0,11,37
0,12,0
0,12,5
0,12,6
0,12,7
0,12,14
0,12,19
0,12,20
0,12,22
0,12,25
0,12,27
0,12,28
0,12,31
0,12,32
0,12,35
0,12,36
0,12,38
0,13,5
0,13,11
0,13,13
0,13,14
0,13,18
0,13,19
0,13,21
0,13,35
0,13,36
0,13,38
0,13,39
0,14,4
0,14,10
0,14,11
0,14,16
0,14,23
0,14,25
0,14,29
0,14,32
0,14,33
0,14,37
0,14,39
0,15,2
0,15,10
0,15,13
0,15,14
0,15,16
0,15,17
0,15,19
0,15,20
0,15,23
0,15,24
0,15,27
0,15,28
0,15,29
0,15,32
0,15,34
0,15,35
0,15,38
0,16,1
0,16,5
0,16,6
0,16,12
0,16,14
0,16,19
0,16,25
0,16,27
0,16,30
0,16,34
0,16,37
0,17,1
0,17,2
0,17,5
0,17,8
0,17,10
0,17,11
0,17,15
0,17,16
0,17,17
0,17,25
0,17,29
0,17,31
0,17,32
0,17,33
0,17,37
0,17,39
0,18,0
0,18,5
0,18,11
0,18,13
0,18,15
0,18,20
0,18,22
0,18,23
0,18,26
0,18,28
0,18,29
0,18,32
0,18,38
0,19,0
0,19,2
0,19,8
0,19,11
0,19,18
0,19,19
0,19,22
0,19,23
0,19,29
0,19,30
0,19,34
0,19,35
0,19,36
0,19,37
0,19,38
0,19,39
0,20,3
0,20,7
0,20,8
0,20,10
0,20,12
0,20,13
0,20,14
0,20,15
0,20,16
0,20,17
0,20,19
0,20,20
0,20,22
0,20,24
0,20,29
0,20,31
0,20,34
0,20,35
0,20,37
0,21,1
0,21,4
0,21,10
0,21,25
0,21,26
0,21,30
0,21,33
0,22,2
0,22,5
0,22,9
0,22,10
0,22,15
0,22,17
0,22,21
0,22,23
0,22,24
0,22,25
0,22,36
0,22,37
0,22,38
0,22,39
0,23,0
0,23,7
0,23,8
0,23,10
0,23,11
0,23,20
0,23,35
0,23,38
0,23,39
0,24,7
0,24,9
0,24,10
0,24,11
0,24,15
0,24,17
0,24,23
0,24,25
0,24,29
0,24,37
0,25,1
0,25,2
0,25,3
0,25,5
0,25,8
0,25,9
0,25,12
0,25,15
0,25,23
0,25,28
0,25,29
0,25,33
0,26,0
0,26,7
0,26,11
0,26,15
0,26,16
0,26,22
0,26,33
0,27,1
0,27,3
0,27,4
0,27,5
0,27,7
0,27,8
0,27,9
0,27,16
0,27,19
0,27,22
0,27,23
0,27,25
0,27,28
0,27,30
0,27,31
0,27,32
0,27,35
0,27,36
0,28,8
0,28,10
0,28,13
0,28,14
0,28,15
0,28,16
0,28,28
0,28,30
0,28,33
0,28,35
0,28,36
0,28,38
0,29,1
0,29,3
0,29,10
0,29,11
0,29,12
0,29,19
0,29,27
0,29,36
